,id,area_ha,lluvia_mm,temp_media_c,fertilizante_kg_ha,ph_suelo,materia_organica_pct,altitud_m,mano_obra_horas,riego,tipo_suelo,variedad_semilla,uso_pesticidas,historial_plagas,rendimiento_kg_ha,plaga_severa
140,141,4.421113932899024,893.1985545197283,19.201767069860868,653.1586080510637,6.081725129055957,4.789838097602681,623.6210118631648,105.938640226264,Si,Franco,V3,Medio,Ocasional,8356.192829983678,0
141,142,2.8976285386579463,206.7523154944668,21.400149039926905,337.7846410416371,7.501621912019357,1.8902167629978588,628.2556601892526,151.20398580945238,Si, Franco,V3,,Nunca,5738.978382483277,0
142,143,2.3641945393122,843.0704758374723,17.371338314015706,99.03203488747828,6.592416466203903,6.234712933274395,411.4381054446361,93.78652378613614,No,Arenoso,V2,Medio,Nunca,7708.356403002314,0
143,144,4.039347934823482,798.5552092374772,22.55787594834471,192.9718591211585,6.995291219218901,2.554727863906948,569.6579596249888,103.86983972187625,Si,Franco,V3,Bajo,Nunca,8221.742477305777,1
144,145,3.6014305519507617,497.1139833329125,18.899308411125634,91.43212306974924,6.480473289628367,2.8631665547440206,57.42493489481308,126.89901593387312,No,Arenoso,V2,,Frecuente,6785.272438447536,1
145,146,4.475157948390642,540.6516313221857,20.414663368867643,125.78601365639165,6.840677013909816,6.388002584819105,359.3905218730008,186.0358005500057,No,Franco,V2,Bajo,Nunca,7325.47650131392,0
146,147,4.762752833516876,1050.8131026236108,19.3247168613754,45.3807680519689,7.044616471755933,4.306166116696205,269.1208642984979,107.00543716263098,Si,Franco,V2,Bajo,Nunca,8035.28995030854,1
147,148,1.1543737116342758,795.1032049649526,18.94182261726128,285.4950012551141,6.128689479691197,3.0114467247344865,72.58932390574768,123.27240400806348,Si,Arenoso,V4,Bajo,Nunca,8009.196908510213,1
148,149,0.6343850008752032,504.1858945900878,20.23787780612192,31.00352958824733,6.825038669113784,1.4515447196733144,987.8395129984882,159.8054930653094,Si,Calizo,V3,Medio,Nunca,6521.192471579909,0
149,150,3.1040764582820923,421.2462912393463,19.8890429979662,231.42444686711127,7.101111937472243,3.1121859645430066,692.2702532220934,207.7452974676824,No,Franco,V1,Bajo,Nunca,6901.643238993537,1
150,151,2.2417089395101537,699.8350770332506,24.993002142799845,174.4134231575153,6.872805212638074,2.6519996362334752,611.8170369196324,170.12094300969505,No, Franco,V1,Bajo,Nunca,7427.29128496473,1
151,152,6.424504420039839,458.9885166031141,22.068100424225584,136.3762320308623,6.13737574899702,0.8348095254017189,0.0,86.58848992964039,No,Franco,V1,Bajo,Nunca,6782.318330958438,1
152,153,2.5626578985799,218.3883819120444,20.68028434436904,95.19827522330156,6.556809103142431,2.564895187887928,526.8823057633622,105.20857195090296,No,Arenoso,V3,Bajo,Frecuente,5639.951578233501,1
153,154,7.089086075372663,997.1632076018394,18.43154398516428,147.454045797527,7.35950648064658,1.6177803484470454,617.6587219303065,46.74993488844912,Si,Arenoso,V4,Medio,Nunca,8273.680603730345,1
154,155,2.145091759688404,595.2999998957202,21.739082565501118,139.90692324465454,5.494995569948975,1.8735518543362424,791.4673920056036,98.01878815485117,No,Arcilloso,V3,Bajo,Ocasional,6809.419179109657,0
155,156,4.361486655270613,609.3257293257926,25.957025767778767,126.5140118735757,5.12661326573492,2.948467728255031,414.0356779181334,27.609426028332607,Si,Arenoso,V3,Medio,Nunca,7318.5688918254045,0
156,157,2.75187544111881,625.773075308391,18.05746598084256,179.3362641479725,5.304234217167672,1.9722307020009675,86.89636506186304,151.23417810029542,Si,Arcilloso,V1,Bajo,Nunca,7189.889192778577,1
157,158,4.200399508905376,307.7206786608205,13.331498118517777,159.68240728565084,6.321822886075196,5.767579148382008,71.44212098357485,121.95606965789352,Si,Franco,V1,Alto,Nunca,6713.967678696959,0
158,159,4.442089908736028,321.4777138872211,12.66283788724155,81.59740031325813,6.584241875893506,1.3695173336412485,516.1973542526218,119.36028637823756,No,Franco,V1,Medio,Ocasional,6183.719790739251,1
159,160,2.861918964693357,,16.711125153343783,222.1948701357157,6.952134482948404,2.4393018212060142,161.58006904297633,132.70559663273187,No,Franco,V2,,Ocasional,7347.326187584018,0
160,161,2.680145275213181,486.8785815325834,60.0,161.04611577841857,7.838461590297371,5.062459993528094,440.07257627410615,76.74449954810947,Si,Arcilloso,V2,Bajo,Nunca,6678.590860975413,0
161,162,1.4359481244134686,436.0995690545031,15.101610268921783,181.6448946069271,6.642474707092375,2.54157392493931,625.9987985237161,135.55048514797446,Si,Franco,V1,Bajo,Nunca,6674.491994524293,0
162,163,0.9180792904885452,196.786661534294,13.98701072147482,137.30976011243294,7.7096187832065395,1.2050503904687155,457.6837317782477,130.85146256790415,Si,Franco,V1,Bajo,Nunca,5461.260175341254,0
163,164,1.8985959472346243,,6.970119277996151,98.6574165784976,6.343653418525382,1.2740350939810954,536.7401637249247,132.19474028764392,Si,Franco,V2,Bajo,Nunca,7064.196460615557,0
164,165,1.978013779206932,606.0271962693138,18.46514741187781,93.3524213996604,6.816400864325583,2.594671988248918,673.7811855116004,74.53120922687017,No,Arenoso,V4,Alto,Nunca,7353.438056522016,0
165,166,4.136324838827343,657.2264314538072,16.421378425719546,81.50079791225409,7.548621710624074,4.301800268654248,793.36716425227,90.39842735797733,Si,Arcilloso,V2,Alto,Ocasional,7350.64508905431,0
166,167,5.031959776480558,974.185833231056,17.985160763772942,74.42154458810425,7.333067146889221,4.717484144991127,999.9174318335836,158.36036699178317,Si,Calizo,V2,Alto,Ocasional,7985.745063652276,1
167,168,5.3482242445329495,,23.08149726393319,119.83258351581372,5.300322099258873,0.644575870710541,821.5959360411841,101.63554749332948,No,Arcilloso,V2,Medio,Ocasional,6327.236891874974,1
168,169,11.292665363499449,640.246882180874,17.370655418256735,170.05931241522572,6.282162690295277,2.7990577867838904,191.86966875399048,56.48498516970028,No,Arcilloso,V2,Alto,Ocasional,7023.594226980658,0
169,170,3.227461994548753,813.4893673318792,16.163216808469095,141.86824681180912,6.587739162490138,2.857091244482748,236.8355155898008,111.84654128816136,No,Franco,V2,Bajo,Nunca,7531.582851739304,1
170,171,5.415334193307002,445.5442185106659,16.590385510375253,271.6936799305886,6.391656094796477,2.6969619484582426,344.7900370074711,197.36685043673256,No,Franco,V2,Alto,Nunca,6727.654894041227,0
171,172,2.609267760757685,540.3670864559201,16.916779155482608,232.1807328198875,6.484233170050169,,1088.4736422824185,152.1446610404364,No,Franco,V4,Bajo,Nunca,6818.02712190022,0
172,173,1.1931296490454553,720.9974420110015,17.058682413337934,111.18290677079672,6.1938303454672905,1.3100271056031445,195.8362157001828,68.69194727180387,Si,Calizo,V4,Alto,Ocasional,7496.1012506993775,0
173,174,3.2881199220210124,364.156010161474,18.11043566152413,311.28748908443475,6.983837302143103,4.450309179036223,324.2858110525016,133.54565792205204,No,Arcilloso,V1,Bajo,Nunca,6439.966527325207,0
174,175,3.344081426942972,,16.358263729813967,267.43569193040094,6.168738397037966,1.6182473210989543,306.8908876354748,114.9373586506633,Si,Arenoso,V2,Medio,Ocasional,6908.857277340949,0
175,176,2.288660754202127,800.6817498349918,14.925955534289058,33.13863364692922,5.426261597440689,2.392278924057646,786.2337395560518,65.73033991568198,No,Franco,V1,Medio,Frecuente,7104.459561697907,1
176,177,3.951007101579082,609.9981577738271,18.90171367997648,179.8790272877586,7.221771150470209,2.1849246626512304,559.0776543599433,136.53708952801648,No,Franco,V3,Medio,Nunca,7063.776706270814,0
177,178,1.4891582114679995,678.6073440054516,16.457690054797848,45.24766150087196,8.492214437703197,9.813458628269704,386.16679817410113,109.3379913516588,No,Franco,V2,,Frecuente,7056.366242678897,0
178,179,3.160383454116372,658.5629579938446,21.79573778590905,219.78946651091724,8.297868450546682,1.6038221457709865,465.2199608173752,99.30079254096292,Si,Arcilloso,V2,,Nunca,7234.69991251959,0
179,180,7.928347074556077,714.6352472607554,14.134398286352948,94.0781295364631,6.245737977997145,2.311185150678265,863.8412645172692,96.68937051579844,No,Franco,V3,Alto,Ocasional,7482.176304053929,0
180,181,6.118141801299071,870.9832844645231,26.293349319312146,131.8026063205611,6.637797359260616,4.96916829807556,450.4602106606915,129.55845429549254,Si,Franco,V2,Medio,Nunca,8443.077318690599,0
181,182,2.563583346137565,604.2227374787954,18.112562828384448,64.31557118527587,6.48378590334931,2.337229391501056,858.5277837609619,120.96914827538409,Si,Arcilloso,V1,,Ocasional,7109.833546077224,0
182,183,0.9929825439366056,531.6242230016029,13.384265011443038,289.16786634274814,6.578554848973457,1.2851827521779131,448.43725353195975,45.27070616691015,Si,Franco,V2,Bajo,Ocasional,7050.761646221821,0
183,184,5.919319487121355,635.7765542862828,23.46537807830196,161.89915780706136,6.8600502688217695,3.394962414339465,618.330306125265,127.71923431812816,No,Arenoso,V4,Bajo,Nunca,7544.518083291858,1
184,185,1.1135662291287751,775.158543746556,12.241505699898353,78.21907720062549,7.334724813341117,3.468378595465373,275.8548419737712,154.6832881442219,No, Franco,V3,Medio,Frecuente,7475.03584487415,1
185,186,4.513627566214544,767.9919255393324,16.169351389064968,125.42170514707291,7.0844316004602295,1.447211802948002,167.7638506680101,65.83174123724922,No,Arenoso,V2,Bajo,Nunca,7273.805042168309,1
186,187,3.303724534506375,571.7700142100027,21.565906395315125,50.022007546630206,6.630567005735455,1.577852978351567,883.74010742422,122.4191833605278,No, Franco,V1,,Ocasional,7003.780913236186,0
187,188,5.236004681348376,,19.29047956830156,108.80240843254664,6.566498512994993,3.909551556130755,42.43854540276055,175.1935761672722,No,Arcilloso,V2,Bajo,Nunca,7717.623322693087,0
188,189,4.285980310032449,561.6758524259485,16.029607789817007,112.96189457845333,6.891477957872431,2.6988423959950967,338.6589256220737,170.72255273471896,Si,Calizo,V4,,Nunca,7303.581692043618,0
189,190,7.827033853082194,529.1173458470337,17.368084814161076,513.2045735935816,7.992936832855552,2.978349383639236,598.9945127960295,111.49752020581435,Si,Arcilloso,V3,Bajo,Nunca,7014.304421305574,1
190,191,2.6562159940725705,804.0506979608317,18.211137739875536,82.27701032871133,8.356890874143948,1.0384329359673643,491.1323347674227,168.08091061868387,No,Franco,V2,Bajo,Nunca,6976.00637744366,1
191,192,4.137615104990201,245.7950760778645,19.988025833329797,212.2561096857896,6.021495752084948,2.445156919451243,277.78705490285256,140.2259939408239,No,Arenoso,V3,Bajo,Frecuente,5615.3855081888105,0
192,193,2.9432248240488543,646.2823514258737,11.694644607503497,131.22477587014333,5.123175776389178,3.163490391378628,942.1342578814526,110.50642153382418,No,Arenoso,V1,,Nunca,6849.645722547857,0
193,194,1.6338643297922155,699.7240445862966,13.054484204645744,38.84573702897366,6.689467765690457,12.239951580020527,518.8998528405984,149.24580833960272,Si,Arcilloso,V2,Bajo,Nunca,7439.955474453784,0
194,195,4.028746542298679,356.9308803630465,24.067667442816187,172.93287572938715,6.623044765151612,1.7204223409038963,142.06859118612556,137.61252906279205,No,Arcilloso,V3,Alto,Nunca,6525.168330964823,1
195,196,6.662762793518956,590.1177339047335,14.74933265783348,208.5425118548957,6.428940785215043,3.941156876538276,814.9300505309087,124.73924037588166,Si,Arenoso,V3,Bajo,Ocasional,7319.596558007969,0
196,197,2.357253473621982,510.7284302434064,19.99685678708178,129.1168449926912,6.087938537115761,0.3502490317709253,840.8045921345777,121.38024622261312,No,Calizo,V1,,Nunca,6409.356375212074,0
197,198,2.302238424683664,676.5802449978355,16.286489496421865,81.32010485039082,7.294416651174574,1.5779946127662507,636.2785909375118,46.502063515298616,No,Arcilloso,V4,Medio,Nunca,7325.421625982517,0
198,199,0.926370888226124,744.5435888078403,12.5794784353132,47.00224078908363,6.383813535380976,2.3875798383268987,392.8958151401102,139.0817101762581,No,Franco,V2,Bajo,Nunca,6834.743922708924,1
199,200,4.248176156826183,590.2016781709884,15.617178546527562,147.9488841023086,5.475838391942341,3.304837945567708,107.99364726651989,198.49326392487785,No,Arcilloso,V1,Medio,Nunca,7063.7716514793565,1
200,201,1.1816534253566895,413.9924077406916,18.087549789951776,194.26137859274215,6.952065074347712,0.2728633909292838,514.5158989618443,42.75201365964642,No,Arenoso,V2,Medio,Ocasional,6096.195166080042,0
201,202,2.4425575106711497,558.9020227461044,20.209341416558424,799.2228341060681,6.151647806666242,6.501402311620129,299.32722532265285,81.88053637238983,No,Franco,V4,Bajo,Nunca,7225.7453093292015,0
202,203,2.351796438673226,782.1537604368892,14.28356916094953,300.6079196729468,6.111977045096745,6.16472320619958,227.6124523933645,188.10075113533844,No,Franco,V1,,Ocasional,7392.291052790343,0
203,204,5.650990863985833,513.3972794657952,16.564908367359667,140.70042381018146,6.725844084922089,3.0967160182871183,0.4782651023536459,67.38834304246657,Si,Calizo,V1,Medio,Ocasional,7033.600480060052,0
204,205,1.3956214095081527,645.4842631304697,24.99536414068454,106.1735996372242,6.9126479801681455,1.2077111271624197,0.0,137.2895525606963,No,Franco,V2,Alto,Nunca,7307.016675311287,0
205,206,2.2006012098958627,688.4383401372299,18.853479769321517,224.88996699043204,5.52087905752736,4.366737969942559,461.104410541644,195.80787328761173,No,Franco,V3,Medio,Nunca,7609.813840088082,1
206,207,3.855526211693863,666.875998847998,16.022610258649255,83.14965369624419,6.178456017714626,1.8886215998977545,777.0469922884245,47.87236839381808,No,Franco,V3,Medio,Nunca,7076.483000535317,0
207,208,4.012486782560805,662.4348988548187,18.113161744021117,88.14281861017994,7.268195629966546,4.924060999035653,421.078799901945,138.70354867216147,No,Franco,V1,Medio,Ocasional,7275.744503419539,0
208,209,4.499941853302663,634.1163355629542,13.426484892274171,162.3829329036736,7.61761764633906,0.7807738339750355,1026.2483309920233,113.0037778367896,No,Franco,V4,Medio,Nunca,7140.817287935684,1
209,210,0.7972884524842812,626.9913841733385,17.044913455083545,173.19041847256457,7.214964312232951,1.083501658533804,489.05737939921625,98.3595043055696,No,Franco,V4,,Ocasional,7264.820108896692,1
210,211,7.144619827553492,,16.63167087962299,326.0178582543894,6.6665098201180895,5.255943390471519,756.274419520272,46.73004464387722,No,Arcilloso,V1,Bajo,Frecuente,7148.79663355504,0
211,212,5.905474510625969,295.4333627674711,19.359576515984863,40.57101241523679,5.974155874542936,,248.17426084476517,189.0151438009919,Si,Franco,V3,Bajo,Ocasional,6158.691346101768,0
212,213,1.9462980237825391,751.1016906480723,21.50178348143796,82.45742001405127,5.479801884091078,3.416539072599293,271.9457900824631,88.78029201747805,Si,Arenoso,V3,Medio,Ocasional,7222.6468698048,1
213,214,3.908560425456277,766.0794946905438,14.015692932162056,157.2042306780613,6.34976995773085,1.8711625286545344,261.90708825476963,169.01168731052687,No, Franco,V3,Bajo,Nunca,7455.5622269618225,1
214,215,0.9121163553064056,778.2135759044463,16.293367998709694,154.32453301387574,7.070977300011172,2.453056383545503,626.5347773739481,198.21307210645045,No,Franco,V3,Bajo,Ocasional,7272.884357243221,0
215,216,4.926925530305748,671.758427881719,14.235230337247598,48.41318096918106,6.7900773637731255,5.021546672444218,204.1095927443339,105.51500319792451,No,Arcilloso,V2,Medio,Ocasional,6905.686676587805,1
216,217,5.145857387717904,635.0133749492486,8.24715920461412,39.90603342619399,5.437565761018522,2.718268205162349,605.7881276418186,108.66138485923076,Si,Calizo,V1,Medio,Nunca,6828.392575814347,0
217,218,2.0495592843893777,257.68656107952705,16.434690425775955,159.55192738609085,6.948513764798151,3.0789792841561963,615.4513745122964,56.65496750951743,No,Franco,V3,Medio,Ocasional,6277.599126305304,0
218,219,6.488676518150357,724.7691030342856,20.193214556607423,89.81592142937464,6.40348549443683,2.237852471169762,383.5765875985286,117.24770276340124,Si,Arcilloso,V1,Medio,Frecuente,7775.12591872673,1
219,220,3.095158532139536,707.8467821275559,17.663820470398928,31.55002382293885,7.512272210932603,0.988257937547214,972.7550175905496,108.75822246858463,No,Franco,V2,Bajo,Nunca,7087.082382731044,1
220,221,2.140218218262706,642.0931881583299,22.75199444266911,87.21177828842177,5.93946028415942,1.5599769970651522,697.2192273585556,63.61110718850129,Si,Franco,V2,Medio,Frecuente,7737.740365114942,1
221,222,1.74362255961694,999.9341756852524,18.055683017238405,167.46982826923158,6.296583692643081,1.1717597082922475,590.351349175309,117.89143839255136,Si,Arcilloso,V4,Alto,Frecuente,8395.681465449212,1
222,223,5.681098955004294,412.3859802804308,25.832908157770607,102.26245879646852,7.715505618529996,6.114773972057242,257.4063489958248,153.89076417665729,Si,Franco,V2,Alto,Nunca,6607.170090214953,0
223,224,1.4239874923887526,786.9497086879471,19.34660212070455,114.01231539323648,,1.5302919206446524,257.4426769460647,83.50514683509877,No,Franco,V2,Bajo,Frecuente,7620.978131259673,1
224,225,3.1311322023954347,598.1967678422617,13.62666804699588,222.3902874497236,7.901398540622599,1.009841122571265,463.8547307461043,112.13811512123452,Si,Arcilloso,V3,Alto,Nunca,6658.562694404775,0
225,226,3.567076211071031,627.6023105671535,12.30185843513456,208.37727463720776,6.862959395971254,3.647483421716972,319.5320830955626,132.61638866591463,No,Franco,V1,,Ocasional,7241.911956793329,1
226,227,6.827808867158037,561.4413087718317,19.49009824195245,112.80280412822604,6.297159669724187,1.4662384196500984,672.578956041807,108.53760505719602,Si,Franco,V2,Medio,Ocasional,7365.034228033927,0
227,228,3.463897924439551,367.9581359991199,20.289671975824582,157.97786915359774,5.990020478159628,2.217725347992356,493.7016697774967,113.80902804484454,No,Arenoso,V4,,Nunca,6236.176928008427,0
